passage_id,node_id,numChildren,label,edge_id,terminal,parent_id,parent_type,parent_edge_id,refined_type,text,text_reduced,text_reduced1
827,1.83,2,D,1.82->1.83,[E a] ... [C one],1.82,FN,1.6->1.82,support,[A* mission] [D [E a] ... [C one] ] [S dangerous],[A*][D][S],A*DS
827,1.91,1,D,1.88->1.91,n't,1.88,FN,1.6->1.88,negation,[A We] [F do] [D n't] [P know] [A [A where] [A it] [F will] [P take] [A us] ],[A][F][D][P][A],ADPA
827,1.104,1,D,1.100->1.104,can,1.1,FN,1.6->1.100,mood,[A [E These] [C beasts] ] [D can] [F be] [D quite] [P unpredictable],[A][D][F][D][P],ADDP
827,1.106,1,D,1.100->1.106,quite,1.1,FN,1.6->1.100,degree,[A [E These] [C beasts] ] [D can] [F be] [D quite] [P unpredictable],[A][D][F][D][P],ADDP
827,1.114,3,D,1.110->1.114,just the same,1.11,FN,1.6->1.110,comparative,[A we] [F 're] [P going] [D just the same],[A][F][P][D],APD
828,1.27,1,D,1.24->1.27,over,1.24,FN,1.22->1.24,frequency,[A* Conseil] [P think] [A it] [D over],[A*][P][A][D],A*PAD
828,1.33,1,D,1.30->1.33,n't,1.3,FN,1.22->1.30,negation,[A I] [F do] [D n't] [D want] [F to] [P hide] [A anything] [A [R from] [C you] ],[A][F][D][D][F][P][A][A],ADDPAA
828,1.34,1,D,1.30->1.34,want,1.3,FN,1.22->1.30,mood,[A I] [F do] [D n't] [D want] [F to] [P hide] [A anything] [A [R from] [C you] ],[A][F][D][D][F][P][A][A],ADDPAA
828,1.56,1,D,1.52->1.56,n't,1.52,FN,1.45->1.52,negation,[R from which] [A people] [F do] [D n't] [T always] [P come back],[R][A][F][D][T][P],ADP
828,1.64,1,D,1.62->1.64,As,1.62,FN,1.1->1.62,degree,"[A IMPLICIT] [D As] [G master] [P wishes] [U .] [U ""]",[A][D][G][P][U][U,ADP
829,1.23,3,D,1.19->1.23,in a flash,1.19,FN,1.1->1.19,description,[A Conseil] [P did] [A them] [D in a flash],[A][P][A][D],APAD
829,1.35,1,D,1.30->1.35,n't,1.3,FN,1.26->1.30,negation,[A [E the] [C lad] ] [F had] [D n't] [P missed] [A [E a] [C thing] ],[A][F][D][P][A],ADPA
829,1.51,1,D,1.42->1.51,expertly,1.42,FN,1.1->1.42,description,[A he] [P classified] [A [C shirts] [N and] [C suits] ] ... [D* expertly],[A][P][A][D*,APAD*
829,1.51,1,D,1.49->1.51,expertly,1.42,FN,1.1->1.42,description,[A he] [P classified] [A [C shirts] [N and] [C suits] ] ... [D* expertly],[A][P][A][D*,APAD*
830,1.58,1,D,1.56->1.58,left,1.56,FN,1.1->1.56,support,"[A I] [D left] [P instructions] [A [R for] [P shipping] [A [E my] [C containers] [E [R of] [C [C [E stuffed] [C animals] ] [N and] [C [E dried] [C plants] ] ] ] ] [A [R to] [C Paris] [U ,] [E France] ] ]",[A][D][P][A],ADPA
830,1.93,1,D,1.92->1.93,sufficient,1.92,FN,1.85->1.92,degree,[A* line] [D sufficient] [F to] [P cover] [A [E the] [C babirusa] ],[A*][D][F][P][A],A*DPA
832,1.51,3,D,1.48->1.51,[R in] [E the] [C presence],1.48,FN,1.1->1.48,description,[A I] [P stood] [D [R in] [E the] [C presence] ] [A [R of] [E a] [E [S smart ... looking] [U -] ... [A* officer] ] [C officer] [E [A* officer] [R who] [P extended] [A [E his] [C hand] ] [A [R to] [C me] [U .] ] ] ],[A][P][D][A],APDA
833,1.49,2,D,1.46->1.49,[R In] [C person],1.46,FN,1.45->1.46,description,"[A IMPLICIT] [S IMPLICIT] [A* Farragut] [U ?] [U ""] [U ""] [D [R In] [C person] ]",[A][S][A*][U][U][U][D],ASA*D
835,1.8,1,D,1.2->1.8,perfectly,1.2,FN,1.1->1.2,mood,[A [E The] [C Abraham Lincoln] ] [F had] [F been] [D perfectly] [P [C chosen] [N and] [C fitted out] ] [A [R for] [E its] [E new] [C [A* Abraham Lincoln] [P assignment] ] ],[A][F][F][D][P][A],ADPA
835,1.83,1,D,1.80->1.83,considerable,1.8,FN,1.66->1.80,degree,[A* Abraham Lincoln] [P [E a] ... [C speed] ] [D considerable],[A*][P][D],A*PD
835,1.87,1,D,1.86->1.87,still,1.86,FN,1.1->1.86,aspectual,[A* speed] [D still] [D not] [S enough],[A*][D][D][S],A*DDS
835,1.88,1,D,1.86->1.88,not,1.86,FN,1.1->1.86,negation,[A* speed] [D still] [D not] [S enough],[A*][D][D][S],A*DDS
836,1.19,1,D,1.16->1.19,well,1.16,FN,1.1->1.16,degree,"[A I] [F was] [D well] [S satisfied] [A [R with] [E my] [C cabin] [U ,] [E [H [A* cabin] [R which] [F was] [S located] [A [R in] [E the] [C stern] ] ] [L and] [H [A* cabin] [R* which] [P opened] [A [R into] [E [E the] [C officers] ] [U '] [C mess] [U .] ] ] ] ]",[A][F][D][S][A],ADSA
837,1.8,1,D,1.4->1.8,quite,1.4,FN,1.3->1.4,degree,[A We] [F 'll] [F be] [D quite] [S comfortable] [A here],[A][F][F][D][S][A],ADSA
837,1.23,2,D,1.20->1.23,all due,1.2,FN,1.19->1.20,degree,[A IMPLICIT] [R With] [D all due] [S respect] [G to master],[A][R][D][S][G,ADS
837,1.33,1,D,1.32->1.33,as,1.32,FN,1.19->1.32,comparative,"[U ""] [A* We] [D as] [S comfortable] [D as] [A [S* comfortable] [A [E a] [E hermit] [C crab] ] [A [R inside] [E the] [C shell] [E [R of] [E a] [C whelk] [U .] [U ""] ] ] ]",[U][A*][D][S][D][A],A*DSDA
837,1.35,1,D,1.32->1.35,as,1.32,FN,1.19->1.32,comparative,"[U ""] [A* We] [D as] [S comfortable] [D as] [A [S* comfortable] [A [E a] [E hermit] [C crab] ] [A [R inside] [E the] [C shell] [E [R of] [E a] [C whelk] [U .] [U ""] ] ] ]",[U][A*][D][S][D][A],A*DSDA
838,1.1,1,D,1.6->1.10,proper,1.6,FN,1.2->1.6,description,[R to] [P [E the] ... [C stowing] ] [D proper] ... [A [R of] [E our] [C luggage] ],[R][P][D][A],PDA
839,1.35,1,D,1.33->1.35,d,1.33,FN,1.1->1.33,mood,[A I] [D 'd] [F been] [P delayed] [T [R by] [C [C [E [E a] [C quarter] [R of] ] [E an] [C hour] ] [N or] [C [C* [E [E a] [C quarter] [R of] ] [E an] [C hour] ] [E [E even] [C less] ] ] ] ],[A][D][F][P][T],ADP
839,1.59,1,D,1.55->1.59,would,1.55,FN,1.1->1.55,mood,[A [E the] [C frigate] ] [D would] [F have] [P gone] [D without] [A me],[A][D][F][P][D][A],ADPDA
839,1.62,1,D,1.55->1.62,without,1.55,FN,1.1->1.55,negation,[A [E the] [C frigate] ] [D would] [F have] [P gone] [D without] [A me],[A][D][F][P][D][A],ADPDA
839,1.68,1,D,1.66->1.68,would,1.66,FN,1.1->1.66,mood,"[A I] [D would] [F have] [P missed out] [A [R on] [A [E this] ... [C expedition] [U ,] [E [A* expedition] [R whose] [A [S true] [A story] ] [D might] [D well] [P meet] [A [R with] [E some] [C [A IMPLICIT] [P skepticism] [U .] ] ] ] ] [S [C unearthly] [U ,] [C extraordinary] [U ,] [N and] [C inconceivable] ] ]",[A][D][F][P][A],ADPA
839,1.89,1,D,1.84->1.89,might,1.84,FN,1.73->1.84,mood,[A* expedition] [R whose] [A [S true] [A story] ] [D might] [D well] [P meet] [A [R with] [E some] [C [A IMPLICIT] [P skepticism] [U .] ] ],[A*][R][A][D][D][P][A],A*ADDPA
839,1.9,1,D,1.84->1.90,well,1.84,FN,1.73->1.84,degree,[A* expedition] [R whose] [A [S true] [A story] ] [D might] [D well] [P meet] [A [R with] [E some] [C [A IMPLICIT] [P skepticism] [U .] ] ],[A*][R][A][D][D][P][A],A*ADDPA
840,1.8,1,D,1.3->1.8,n't,1.3,FN,1.1->1.3,negation,"[A [E Commander] [C Farragut] ] [F did] [D n't] [D want] [F to] [P waste] [T [C [E a] [E single] [C day] ] [U ,] [N or] [C [E even] [E a] [E single] [C hour] ] ]",[A][F][D][D][F][P][T],ADDP
840,1.9,1,D,1.3->1.9,want,1.3,FN,1.1->1.3,mood,"[A [E Commander] [C Farragut] ] [F did] [D n't] [D want] [F to] [P waste] [T [C [E a] [E single] [C day] ] [U ,] [N or] [C [E even] [E a] [E single] [C hour] ] ]",[A][F][D][D][F][P][T],ADDP
840,1.39,1,D,1.32->1.39,just,1.32,FN,1.29->1.32,aspectual,[A IMPLICIT] [A* seas] [R where] [A [E the] [C animal] ] [F had] [D just] [F been] [P sighted],[A][A*][R][A][F][D][F][P],AA*ADP
841,1.19,1,D,1.17->1.19,Aye,1.17,FN,1.16->1.17,mood,"[A* we] [S* up to pressure] [D Aye] [U ,] [G sir]",[A*][S*][D][U][G,A*S*D
842,1.81,3,D,1.69->1.81,[R with] [E [P increasing] [A* speed] ] [C speed],1.69,FN,1.1->1.69,description,[A [E The] [C blades] [E [R of] [E the] [C propeller] ] ] [P churned] [A [E the] [C waves] ] [D [R with] [E [P increasing] [A* speed] ] [C speed] ],[A][P][A][D],APAD
842,1.93,1,D,1.88->1.93,majestically,1.88,FN,1.1->1.88,description,[A [E the] [C Abraham Lincoln] ] [P moved out] [D majestically] [A [R amid] [E a] [E [E spectator] [U -] [C laden] ] [C escort] [E [R of] [E some] [E 100] [C [C ferries] [N and] [C tenders] ] ] ],[A][P][D][A],APDA
843,1.45,2,D,1.32->1.45,[R in] [C succession],1.32,FN,1.1->1.32,description,"[A [E [P Departing] [A [R from] [E 500,000] [C throats] ] ... [A* cheers] ] [U ,] [E three] [C cheers] ] [P burst forth] [D [R in] [C succession] ]",[A][P][D],APD
843,1.61,1,D,1.60->1.61,tightly,1.6,FN,1.57->1.60,description,[D tightly] [P packed] [A* masses],[D][P][A*,DPA*
844,1.25,1,D,1.24->1.25,all,1.24,FN,1.8->1.24,degree,[A* coast] [D all] [P loaded down] [A [R with] [E country] [C homes] ],[A*][D][P][A],A*DPA
844,1.55,2,D,1.54->1.55,[E three] [C times],1.54,FN,1.1->1.54,frequency,"[A* Abraham Lincoln] [D [E three] [C times] ] [P [C lowering] [N and] [C hoisting] ] [A [E the] [E American] [C flag] [U ,] [E [R whose] [A [E* flag] [E thirty ... nine] [U -] ... [C stars] ] [P gleamed] [A [R from] [E the] [C gaff] [E [R of] [E the] [E mizzen] [C sail] ] ] ] ]",[A*][D][P][A],A*DPA
844,1.139,4,D,1.130->1.139,[E one] [E more] [C time] [U .],1.13,FN,1.120->1.130,"frequency,comparative",[A* strip] [R where] [A [E [C thousands] [R of] ] [C spectators] ] [P acclaimed] [A us] [D [E one] [E more] [C time] [U .] ],[A*][R][A][P][A][D],A*APAD
845,1.12,1,D,1.2->1.12,still,1.2,FN,1.1->1.2,aspectual,[A [E The] [C escort] [E [R of] [C [C boats] [N and] [C tenders] ] ] ] [D still] [P followed] [A [E the] [C frigate] ],[A][D][P][A],ADPA
845,1.19,1,D,1.18->1.19,only,1.18,FN,1.1->1.18,degree,[A* escort] [D only] [P left] [A us],[A*][D][P][A],A*DPA
846,1.52,2,D,1.44->1.52,[E more] [C swiftly],1.44,FN,1.1->1.44,"description,comparative",[A [E the] [C propeller] ] [P churned] [A [E the] [C waves] ] [D [E more] [C swiftly] ],[A][P][A][D],APAD
846,1.102,3,D,1.72->1.102,[R at] [E full] [C steam],1.72,FN,1.1->1.72,description,[T [R at] [E eight] [C o'clock] [E [R in] [E the] [C evening] ] ] ... [A we] [P ran] [D [R at] [E full] [C steam] ] [A [R onto] [E the] [E dark] [C waters] [E [R of] [E the] [C Atlantic] [U .] ] ],[T][A][P][D][A],APDA
880,1.6,1,D,1.57->1.60,n't,1.57,FN,1.1->1.57,negation,[A he] [F did] [D n't] [P allow] [A [A IMPLICIT] [A [E [E the] [C animal] [R 's] ] [C existence] ] [F to] [F be] [P disputed] [A [R aboard] [E his] [C vessel] ] ],[A][F][D][P][A],ADPA
880,1.104,3,D,1.85->1.104,"[C [E [C out] [R of] ] [C faith] ] [U ,] [C [E not] [C reason] ]",1.85,FN,1.1->1.85,reason,"[A [E certain] [E pious] [C women] ] [P believe] [A [R in] [E the] [C leviathan] [E [R from] [E the] [C Book] [E [R of] [C Job] ] ] ] [U -] [D [C [E [C out] [R of] ] [C faith] ] [U ,] [C [E not] [C reason] ] ]",[A][P][A][U][D],APAD
880,1.156,3,D,1.155->1.156,[R on] [E his] [C way],1.155,FN,1.1->1.155,description,[A* man] [D [R on] [E his] [C way] ] [F to] [P fight] [A [P [E an] [C encounter] ] [A [R with] [E the] [C dragon] [E [A* dragon] [P devastating] [A [E the] [C island] ] ] ] ],[A*][D][F][P][A],A*DPA
880,1.181,1,D,1.177->1.181,would,1.177,FN,1.1->1.177,mood,[A [E Commander] [C Farragut] ] [D would] [P slay] [A [E the] [C narwhale] ],[A][D][P][A],ADPA
880,1.192,1,D,1.188->1.192,would,1.188,FN,1.1->1.188,mood,[A [E the] [C narwhale] ] [D would] [P slay] [A [E Commander] [C Farragut] ],[A][D][P][A],ADPA
880,1.2,1,D,1.198->1.200,No,1.198,FN,1.1->1.198,negation,[S IMPLICIT] [D No] [A [C middle] [E [R of] [E the] [C road] ] ] [A [R for] [E these] [C two] [U .] ],[S][D][A][A],SDAA
881,1.2,1,D,1.15->1.20,could,1.15,FN,1.1->1.15,mood,"[A IMPLICIT] [A [H [A They] ... [P [C chatting] [U ,] [C discussing] [U ,] [C arguing] ] ] [U ,] [H [A* They] [P calculating] [A [E the] [E different] [C chances] [E [A IMPLICIT] [R of] [P [E an] [C encounter] ] ] ] ] [U ,] [L and] [H [A* They] [P observing] [A [E the] [E vast] [C expanse] [E [R of] [E the] [C ocean] ] ] ] ] [D could] [F be] [P heard]",[A][A][D][F][P],AADP
881,1.81,1,D,1.79->1.81,would,1.79,FN,1.73->1.79,mood,[A* one] [R who] [D would] [F have] [P cursed] [A [E such] [C toil] ] [A [R under] [E any] [E other] [C circumstances] ],[A*][R][D][F][P][A][A],A*DPAA
881,1.124,1,D,1.123->1.124,could,1.123,FN,1.117->1.123,mood,[A* feet] [D could] [D n't] [P hold still] [A [R on] [E the] [C planking] [E [R of] [E the] [C deck] [E below] ] ],[A*][D][D][P][A],A*DDPA
881,1.125,1,D,1.123->1.125,n't,1.123,FN,1.117->1.123,negation,[A* feet] [D could] [D n't] [P hold still] [A [R on] [E the] [C planking] [E [R of] [E the] [C deck] [E below] ] ],[A*][D][D][P][A],A*DDPA
881,1.146,1,D,1.138->1.146,n't,1.138,FN,1.1->1.138,negation,[A [E [E the] [C Abraham Lincoln] [R 's] ] [C stempost] ] [F had] [D n't] [G even] [P cut] [A [E the] [E suspected] [C waters] [E [R of] [E the] [C Pacific] [U .] ] ],[A][F][D][G][P][A],ADPA
882,1.9,1,D,1.3->1.9,only,1.3,FN,1.1->1.3,degree,"[A [E the] [C crew] ] [U ,] [F they] [D only] [P wanted] [A [H [A* crew] [F to] [P encounter] [A [E the] [C unicorn] ] ] [U ,] [H [A* crew] [P harpoon] [A it] ] [U ,] [H [A* crew] [P haul] [A it] [A [R on] [C board] ] ] [U ,] [L and] [H [A* crew] [P carve ... up] [A it] ] ]",[A][U][F][D][P][A],ADPA
882,1.41,3,D,1.35->1.41,[R with] [E scrupulous] [C care],1.35,FN,1.1->1.35,description,[A They] [P surveyed] [A [E the] [C sea] ] [D [R with] [E scrupulous] [C care] ],[A][P][A][D],APAD
882,1.73,1,D,1.71->1.73,first,1.71,FN,1.67->1.71,aspectual,[A* man] [R who] [D first] [P sighted] [A [E the] [C animal] ],[A*][R][D][P][A],A*DPA
882,1.97,1,D,1.92->1.97,got,1.92,FN,1.1->1.92,support,[G I ... ll let the reader decide whether] [U '] ... [A eyes] [D got] [D proper] [P exercise] [A [R aboard] [E the] [C Abraham Lincoln] [U .] ],[G][U][A][D][D][P][A],ADDPA
882,1.98,1,D,1.92->1.98,proper,1.92,FN,1.1->1.92,description,[G I ... ll let the reader decide whether] [U '] ... [A eyes] [D got] [D proper] [P exercise] [A [R aboard] [E the] [C Abraham Lincoln] [U .] ],[G][U][A][D][D][P][A],ADDPA
883,1.7,1,D,1.2->1.7,n't,1.2,FN,1.1->1.2,negation,"[G As for me] [U ,] [A I] [F did] [D n't] [P lag behind] [A [E the] [C others] ]",[G][U][A][F][D][P][A],ADPA
883,1.35,1,D,1.31->1.35,would,1.31,FN,1.1->1.31,mood,"[A [E Our] [C frigate] ] [D would] [F have] [F had] [D fivescore] [D good] [S reasons] [A [R for] [P renaming] [A itself] [A [E the] [C Argus] ] [U ,] [A [R after] [E that] [E mythological] [C beast] [E [R with] [E 100] [C eyes] ] ] ]",[A][D][F][F][D][D][S][A],ADDDSA
883,1.38,1,D,1.31->1.38,fivescore,1.31,FN,1.1->1.31,quantity,"[A [E Our] [C frigate] ] [D would] [F have] [F had] [D fivescore] [D good] [S reasons] [A [R for] [P renaming] [A itself] [A [E the] [C Argus] ] [U ,] [A [R after] [E that] [E mythological] [C beast] [E [R with] [E 100] [C eyes] ] ] ]",[A][D][F][F][D][D][S][A],ADDDSA
883,1.39,1,D,1.31->1.39,good,1.31,FN,1.1->1.31,description,"[A [E Our] [C frigate] ] [D would] [F have] [F had] [D fivescore] [D good] [S reasons] [A [R for] [P renaming] [A itself] [A [E the] [C Argus] ] [U ,] [A [R after] [E that] [E mythological] [C beast] [E [R with] [E 100] [C eyes] ] ] ]",[A][D][F][F][D][D][S][A],ADDDSA
883,1.62,1,D,1.59->1.62,lone,1.59,FN,1.1->1.59,quantity,"[S [E The] ... [C rebel] ] [D lone] ... [A [R among] [C us] ] [F was] [A [C Conseil] [U ,] [E [H [A* Conseil] [R who] [G seemed] [D utterly] [S uninterested] [A [R in] [E the] [C question] [E [A* question] [P exciting] [A us] ] ] ] [L and] [H [A* Conseil] [F was] [S out of step] [A [R with] [E the] [E general] [C enthusiasm] [E [R on] [C board] [U .] ] ] ] ] ]",[S][D][A][F][A],SDAA
883,1.75,1,D,1.72->1.75,utterly,1.72,FN,1.71->1.72,degree,[A* Conseil] [R who] [G seemed] [D utterly] [S uninterested] [A [R in] [E the] [C question] [E [A* question] [P exciting] [A us] ] ],[A*][R][G][D][S][A],A*DSA
884,1.9,1,D,1.2->1.9,carefully,1.2,FN,1.1->1.2,description,"[G As I said] [U ,] [A [E Commander] [C Farragut] ] [F had] [D carefully] [P equipped] [A [E his] [C ship] ] [A [R with] [A [E all] [E the] [C gear] [E [A* gear] [S needed] ] ] [F to] [P fish] [A [R for] [E a] [E gigantic] [C cetacean] ] ]",[G][U][A][F][D][P][A][A],ADPAA
884,1.33,1,D,1.31->1.33,No,1.31,FN,1.1->1.31,negation,[A IMPLICIT] [D No] [A [E whaling] [C vessel] ] [D could] [F have] [F been] [D better] [S armed],[A][D][A][D][F][F][D][S],ADADDS
884,1.37,1,D,1.31->1.37,could,1.31,FN,1.1->1.31,mood,[A IMPLICIT] [D No] [A [E whaling] [C vessel] ] [D could] [F have] [F been] [D better] [S armed],[A][D][A][D][F][F][D][S],ADADDS
884,1.4,1,D,1.31->1.40,better,1.31,FN,1.1->1.31,"comparative,description",[A IMPLICIT] [D No] [A [E whaling] [C vessel] ] [D could] [F have] [F been] [D better] [S armed],[A][D][A][D][F][F][D][S],ADADDS
884,1.59,1,D,1.57->1.59,hand,1.57,FN,1.55->1.57,description,[A IMPLICIT] [D hand] [U -] [P hurled] [A* harpoon],[A][D][U][P][A*,ADPA*
884,1.1,1,D,1.98->1.100,breech,1.98,FN,1.94->1.98,description,[A IMPLICIT] [D breech] [U -] [P loading] [A* cannon],[A][D][U][P][A*,ADPA*
884,1.107,1,D,1.106->1.107,very,1.106,FN,1.105->1.106,degree,[A* cannon] [D very] [S heavy] [A [R of] [C barrel] ],[A*][D][S][A],A*DSA
884,1.107,1,D,1.113->1.107,very,1.106,FN,1.105->1.106,degree,[A* cannon] [D very] [S heavy] [A [R of] [C barrel] ],[A*][D][S][A],A*DSA
884,1.148,1,D,1.136->1.148,could,1.136,FN,1.1->1.136,mood,"[A [E [A IMPLICIT] [P Made] [A [R in] [C America] ] ... [A* instrument] ] [U ,] [E this] [E valuable] [C instrument] ] [D could] [P fire] [A [E a] [E [E four] [U -] [C kilogram] ] [E conical] [C projectile] ] [A [E [E an] [E average] [C distance] [R of] ] [E sixteen] [C kilometers] ] [D [R without] [E the] [E least] [C bother] [U .] ]",[A][D][P][A][A][D],ADPAAD
884,1.167,5,D,1.136->1.167,[R without] [E the] [E least] [C bother] [U .],1.136,FN,1.1->1.136,description,"[A [E [A IMPLICIT] [P Made] [A [R in] [C America] ] ... [A* instrument] ] [U ,] [E this] [E valuable] [C instrument] ] [D could] [P fire] [A [E a] [E [E four] [U -] [C kilogram] ] [E conical] [C projectile] ] [A [E [E an] [E average] [C distance] [R of] ] [E sixteen] [C kilometers] ] [D [R without] [E the] [E least] [C bother] [U .] ]",[A][D][P][A][A][D],ADPAAD
885,1.8,1,D,1.3->1.8,n't,1.3,FN,1.1->1.3,negation,[A [E the] [C Abraham Lincoln] ] [F was] [D n't] [S lacking] [A [E [R in] [C means] [R of] ] [C destruction] ],[A][F][D][S][A],ADSA
885,1.22,1,D,1.18->1.22,still,1.18,FN,1.1->1.18,aspectual,[A it] [F had] [S better] [D still],[A][F][S][D],ASD
886,1.2,1,D,1.17->1.20,no,1.17,FN,1.14->1.17,negation,[A* Canadian] [R who] [F had] [D no] [S equal] [A [R in] [E his] [E dangerous] [C trade] ],[A*][R][F][D][S][A],A*DSA
886,1.43,4,D,1.28->1.43,[R to] [E a] [E high] [C degree],1.28,FN,1.1->1.28,"comparative,degree","[A [E [C Dexterity] [U ,] [C coolness] [U ,] [C bravery] [U ,] [N and] [C cunning] ] ... [C virtues] ] [F were] ... [A he] [P possessed] [D [R to] [E a] [E high] [C degree] ]",[A][F][A][P][D],AAPD
886,1.51,2,D,1.50->1.51,it took,1.5,FN,1.1->1.50,support,[D it took] [A [C [E a] [E [D truly] [P crafty] ... [A* whale] ] [E baleen] [C whale] ] [N or] [C [E an] [E [D exceptionally] [S astute] ... [A* whale] ] [E sperm] [C whale] ] ] [F to] [P elude] [A [E the] [C thrusts] [E [R of] [E his] [C harpoon] [U .] ] ],[D][A][F][P][A],DAPA
886,1.56,1,D,1.55->1.56,truly,1.55,FN,1.53->1.55,degree,[D truly] [P crafty] ... [A* whale],[D][P][A*,DPA*
886,1.65,1,D,1.64->1.65,exceptionally,1.64,FN,1.62->1.64,degree,[D exceptionally] [S astute] ... [A* whale],[D][S][A*,DSA*
887,1.5,1,D,1.2->1.5,about,1.2,FN,1.1->1.2,mood,[A Ned Land] [F was] [D about] [T [E forty] [C years] ] [S old],[A][F][D][T][S],ADS
887,1.33,1,D,1.30->1.33,powerfully,1.3,FN,1.1->1.30,description,[A he] [F was] [D powerfully] [S built],[A][F][D][S],ADS
887,1.38,3,D,1.36->1.38,[E* he] [R in] [C manner],1.36,FN,1.1->1.36,description,[A* he] [S serious] [D [E* he] [R in] [C manner] ],[A*][S][D],A*SD
887,1.43,1,D,1.42->1.43,not,1.42,FN,1.1->1.42,negation,[A* he] [D not] [D very] [S sociable],[A*][D][D][S],A*DDS
887,1.44,1,D,1.42->1.44,very,1.42,FN,1.1->1.42,degree,[A* he] [D not] [D very] [S sociable],[A*][D][D][S],A*DDS
887,1.53,1,D,1.52->1.53,quite,1.52,FN,1.1->1.52,degree,[A* he] [D quite] [S [E ill] [U -] [C tempered] ] [A [A* he] [R when] [P crossed] ],[A*][D][S][A],A*DSA
887,1.73,2,D,1.72->1.73,[R above] [C all],1.72,FN,1.1->1.72,mood,"[P* caught] [A* [E the] [C attention] ] [D [R above] [C all] ] [A [E the] [C strength] [E [R of] [E his] [C gaze] ] [U ,] [E [A* strength] [R which] [P gave] [A [E a] [E unique] [C emphasis] ] [A [R to] [E his] [E facial] [C appearance] [U .] ] ] ]",[P*][A*][D][A],P*A*DA
888,1.13,1,D,1.2->1.13,made,1.2,FN,1.1->1.2,support,"[A [E Commander] [C Farragut] ] [U ,] [G [R to] [E my] [C thinking] ] [U ,] [F had] [D made] [P [E a] ... [C move] ] [D wise] ... [A [A* Farragut] [R in] [P hiring on] [A [E this] [C man] ] ]",[A][U][G][U][F][D][P][D][A],ADPDA
888,1.16,1,D,1.2->1.16,wise,1.2,FN,1.1->1.2,description,"[A [E Commander] [C Farragut] ] [U ,] [G [R to] [E my] [C thinking] ] [U ,] [F had] [D made] [P [E a] ... [C move] ] [D wise] ... [A [A* Farragut] [R in] [P hiring on] [A [E this] [C man] ] ]",[A][U][G][U][F][D][P][D][A],ADPDA
888,1.45,3,D,1.25->1.45,[E all] [R by] [C himself],1.25,FN,1.1->1.25,description,"[A [C [R With] [E his] [C eye] ] [N and] [C [R* With] [E his] [E [P throwing] [A* arm] [A* he] ] [C arm] [U ,] ] ] [A he] [F was] [S worth] [A [E the] [E whole] [C crew] ] [D [E all] [R by] [C himself] ]",[A][A][F][S][A][D],AASAD
888,1.53,1,D,1.51->1.53,can,1.51,FN,1.1->1.51,mood,[A I] [D can] [P do] [D [E no] [C better] ] [A [R than] [F to] [P compare] [A him] [A [R with] [E a] [E powerful] [C telescope] [E [A* telescope] [R that] [D could] [P double] [A [R as] [E a] [C cannon] [E [A* cannon] [T always] [D ready] [F to] [P fire] [U .] ] ] ] ] ],[A][D][P][D][A],ADPDA
888,1.55,2,D,1.51->1.55,[E no] [C better],1.51,FN,1.1->1.51,"comparative,negation",[A I] [D can] [P do] [D [E no] [C better] ] [A [R than] [F to] [P compare] [A him] [A [R with] [E a] [E powerful] [C telescope] [E [A* telescope] [R that] [D could] [P double] [A [R as] [E a] [C cannon] [E [A* cannon] [T always] [D ready] [F to] [P fire] [U .] ] ] ] ] ],[A][D][P][D][A],ADPDA
888,1.7,1,D,1.68->1.70,could,1.68,FN,1.63->1.68,mood,[A* telescope] [R that] [D could] [P double] [A [R as] [E a] [C cannon] [E [A* cannon] [T always] [D ready] [F to] [P fire] [U .] ] ],[A*][R][D][P][A],A*DPA
888,1.78,1,D,1.76->1.78,ready,1.76,FN,1.72->1.76,description,[A* cannon] [T always] [D ready] [F to] [P fire] [U .],[A*][T][D][F][P][U,A*DP
889,1.17,1,D,1.16->1.17,as,1.16,FN,1.1->1.16,comparative,[D as] [S unsociable] [D as] [A Ned Land] [F was],[D][S][D][A][F,DSDA
889,1.19,1,D,1.16->1.19,as,1.16,FN,1.1->1.16,comparative,[D as] [S unsociable] [D as] [A Ned Land] [F was],[D][S][D][A][F,DSDA
889,1.25,1,D,1.23->1.25,must,1.23,FN,1.1->1.23,mood,[A I] [D must] [P admit] [A [A he] [P took a ... liking] [D definite] ... [A [R to] [C me] ] ],[A][D][P][A],ADPA
889,1.3,1,D,1.27->1.30,definite,1.27,FN,1.23->1.27,mood,[A he] [P took a ... liking] [D definite] ... [A [R to] [C me] ],[A][P][D][A],APDA
889,1.51,2,D,1.48->1.51,[E an] [C opportunity],1.48,FN,1.1->1.48,description,[F It] [F was] [D [E an] [C opportunity] ] [A [R for] [C him] ] [F to] [P speak] ... [A [E that] [E old] [E Rabelaisian] [C dialect] [E [A* dialect] [T still] [P used] [A [R in] [E some] [E Canadian] [C provinces] ] ] ],[F][F][D][A][F][P][A],DAPA
889,1.98,1,D,1.95->1.98,already,1.95,FN,1.1->1.95,aspectual,[A they] [S were] [D already] [A [E a] [C line] [E [R of] [E [S bold] [A* fishermen] ] [C fishermen] ] ] [D [R back] [R in] [E the] [C days] [E [A* days] [R when] [A [E this] [C town] ] [T still] [S belonged] [A [R to] [C France] [U .] ] ] ],[A][S][D][A][D],ASDAD
